Date,TRV
1990-09-07,13.90625
1990-09-10,13.59375
1990-09-11,13.59375
1990-09-12,13.5625
1990-09-13,13.21875
1990-09-14,13.0625
1990-09-17,12.9375
1990-09-18,13.125
1990-09-19,13.34375
1990-09-20,13.25
1990-09-21,13.125
1990-09-24,12.90625
1990-09-25,12.9375
1990-09-26,12.75
1990-09-27,12.0
1990-09-28,12.5
1990-10-01,12.9375
1990-10-02,12.9375
1990-10-03,13.0
1990-10-04,12.9375
1990-10-05,12.125
1990-10-08,12.3125
1990-10-09,12.25
1990-10-10,12.46875
1990-10-11,12.4375
1990-10-12,12.375
1990-10-15,12.4375
1990-10-16,12.5
1990-10-17,12.625
1990-10-18,12.9375
1990-10-19,12.875
1990-10-22,12.6875
1990-10-23,12.53125
1990-10-24,12.53125
1990-10-25,13.0
1990-10-26,12.5625
1990-10-29,12.5625
1990-10-30,12.625
1990-10-31,12.84375
1990-11-01,13.125
1990-11-02,13.6875
1990-11-05,13.75
1990-11-06,13.875
1990-11-07,14.125
1990-11-08,14.1875
1990-11-09,14.5625
1990-11-12,15.3125
1990-11-13,14.875
1990-11-14,15.15625
1990-11-15,14.90625
1990-11-16,14.8125
1990-11-19,14.875
1990-11-20,14.875
1990-11-21,15.0625
1990-11-23,15.125
1990-11-26,15.1875
1990-11-27,15.4375
1990-11-28,15.625
1990-11-29,15.5
1990-11-30,15.75
1990-12-03,16.125
1990-12-04,16.3125
1990-12-05,16.34375
1990-12-06,16.1875
1990-12-07,16.125
1990-12-10,15.78125
1990-12-11,15.65625
1990-12-12,16.1875
1990-12-13,16.03125
1990-12-14,15.96875
1990-12-17,16.0625
1990-12-18,16.0
1990-12-19,15.625
1990-12-20,15.3125
1990-12-21,15.375
1990-12-24,15.5
1990-12-26,15.625
1990-12-27,15.75
1990-12-28,15.75
1990-12-31,15.6875
1991-01-02,15.5
1991-01-03,14.9375
1991-01-04,14.90625
1991-01-07,14.875
1991-01-08,14.9375
1991-01-09,14.8125
1991-01-10,14.5
1991-01-11,14.875
1991-01-14,14.625
1991-01-15,14.59375
1991-01-16,14.5
1991-01-17,14.71875
1991-01-18,15.0625
1991-01-21,15.21875
1991-01-22,15.0
1991-01-23,15.21875
1991-01-24,15.53125
1991-01-25,15.5625
1991-01-28,15.375
1991-01-29,15.375
1991-01-30,15.5
1991-01-31,15.9375
1991-02-01,15.875
1991-02-04,16.25
1991-02-05,16.375
1991-02-06,16.75
1991-02-07,16.875
1991-02-08,16.9375
1991-02-11,17.0625
1991-02-12,17.0625
1991-02-13,17.25
1991-02-14,17.0
1991-02-15,17.0
1991-02-19,17.125
1991-02-20,17.125
1991-02-21,17.1875
1991-02-22,17.25
1991-02-25,17.125
1991-02-26,16.6875
1991-02-27,16.5
1991-02-28,16.5625
1991-03-01,16.8125
1991-03-04,16.6875
1991-03-05,16.9375
1991-03-06,16.75
1991-03-07,16.8125
1991-03-08,16.6875
1991-03-11,16.9375
1991-03-12,16.96875
1991-03-13,17.375
1991-03-14,17.1875
1991-03-15,17.0625
1991-03-18,17.0
1991-03-19,16.875
1991-03-20,17.0625
1991-03-21,17.0625
1991-03-22,16.9375
1991-03-25,17.0
1991-03-26,17.4375
1991-03-27,17.375
1991-03-28,17.40625
1991-04-01,17.4375
1991-04-02,18.125
1991-04-03,18.3125
1991-04-04,18.5625
1991-04-05,18.375
1991-04-08,18.0625
1991-04-09,17.40625
1991-04-10,17.25
1991-04-11,17.75
1991-04-12,17.8125
1991-04-15,17.78125
1991-04-16,18.0
1991-04-17,18.125
1991-04-18,17.90625
1991-04-19,17.6875
1991-04-22,17.5625
1991-04-23,17.875
1991-04-24,17.96875
1991-04-25,17.75
1991-04-26,17.9375
1991-04-29,17.5
1991-04-30,17.625
1991-05-01,17.4375
1991-05-02,17.0
1991-05-03,17.375
1991-05-06,17.25
1991-05-07,17.0
1991-05-08,17.0625
1991-05-09,17.125
1991-05-10,16.9375
1991-05-13,16.71875
1991-05-14,16.6875
1991-05-15,16.6875
1991-05-16,16.625
1991-05-17,16.5625
1991-05-20,16.625
1991-05-21,16.75
1991-05-22,16.65625
1991-05-23,16.5625
1991-05-24,16.375
1991-05-28,16.3125
1991-05-29,16.375
1991-05-30,16.5625
1991-05-31,16.1875
1991-06-03,16.25
1991-06-04,16.1875
1991-06-05,16.09375
1991-06-06,16.1875
1991-06-07,15.9375
1991-06-10,15.75
1991-06-11,15.625
1991-06-12,15.375
1991-06-13,15.34375
1991-06-14,15.125
1991-06-17,15.0625
1991-06-18,15.1875
1991-06-19,15.0625
1991-06-20,15.6875
1991-06-21,15.8125
1991-06-24,15.53125
1991-06-25,15.625
1991-06-26,15.625
1991-06-27,15.8125
1991-06-28,15.6875
1991-07-01,15.9375
1991-07-02,15.9375
1991-07-03,15.8125
1991-07-05,15.875
1991-07-08,15.75
1991-07-09,15.625
1991-07-10,15.6875
1991-07-11,15.75
1991-07-12,15.875
1991-07-15,15.875
1991-07-16,15.71875
1991-07-17,15.8125
1991-07-18,16.0625
1991-07-19,15.9375
1991-07-22,15.9375
1991-07-23,15.9375
1991-07-24,15.8125
1991-07-25,15.625
1991-07-26,15.6875
1991-07-29,15.625
1991-07-30,15.5625
1991-07-31,15.5
1991-08-01,15.625
1991-08-02,15.625
1991-08-05,15.5625
1991-08-06,15.78125
1991-08-07,15.8125
1991-08-08,15.875
1991-08-09,16.0
1991-08-12,16.03125
1991-08-13,16.0625
1991-08-14,16.0625
1991-08-15,16.3125
1991-08-16,16.3125
1991-08-19,16.125
1991-08-20,16.375
1991-08-21,16.78125
1991-08-22,16.625
1991-08-23,16.75
1991-08-26,16.4375
1991-08-27,16.25
1991-08-28,16.1875
1991-08-29,16.1875
1991-08-30,16.0625
1991-09-03,16.0625
1991-09-04,16.0625
1991-09-05,16.1875
1991-09-06,16.25
1991-09-09,16.375
1991-09-10,16.1875
1991-09-11,16.21875
1991-09-12,16.25
1991-09-13,16.0625
1991-09-16,16.0625
1991-09-17,16.0625
1991-09-18,16.25
1991-09-19,16.0625
1991-09-20,16.125
1991-09-23,16.0625
1991-09-24,15.8125
1991-09-25,15.6875
1991-09-26,15.5
1991-09-27,15.25
1991-09-30,15.3125
1991-10-01,14.9375
1991-10-02,15.0625
1991-10-03,14.96875
1991-10-04,14.875
1991-10-07,14.28125
1991-10-08,14.4375
1991-10-09,14.375
1991-10-10,14.6875
1991-10-11,14.75
1991-10-14,15.0
1991-10-15,15.09375
1991-10-16,15.125
1991-10-17,15.0
1991-10-18,15.0625
1991-10-21,15.0
1991-10-22,14.8125
1991-10-23,14.90625
1991-10-24,15.25
1991-10-25,15.375
1991-10-28,15.375
1991-10-29,15.5625
1991-10-30,15.9375
1991-10-31,16.0625
1991-11-01,16.375
1991-11-04,16.1875
1991-11-05,16.375
1991-11-06,16.5
1991-11-07,17.0
1991-11-08,16.9375
1991-11-11,16.875
1991-11-12,17.25
1991-11-13,17.0625
1991-11-14,16.9375
1991-11-15,16.6875
1991-11-18,16.65625
1991-11-19,16.59375
1991-11-20,16.40625
1991-11-21,16.375
1991-11-22,16.34375
1991-11-25,16.3125
1991-11-26,16.5625
1991-11-27,16.6875
1991-11-29,16.6875
1991-12-02,16.9375
1991-12-03,16.75
1991-12-04,16.71875
1991-12-05,16.5625
1991-12-06,16.625
1991-12-09,16.6875
1991-12-10,16.75
1991-12-11,16.78125
1991-12-12,16.8125
1991-12-13,16.875
1991-12-16,16.78125
1991-12-17,16.71875
1991-12-18,16.71875
1991-12-19,16.71875
1991-12-20,16.84375
1991-12-23,17.3125
1991-12-24,17.40625
1991-12-26,17.375
1991-12-27,17.625
1991-12-30,18.0
1991-12-31,18.21875
1992-01-02,18.25
1992-01-03,18.5
1992-01-06,18.625
1992-01-07,18.5
1992-01-08,18.375
1992-01-09,18.1875
1992-01-10,17.90625
1992-01-13,18.03125
1992-01-14,18.125
1992-01-15,18.21875
1992-01-16,17.8125
1992-01-17,17.71875
1992-01-20,17.4375
1992-01-21,17.1875
1992-01-22,17.5
1992-01-23,17.6875
1992-01-24,17.90625
1992-01-27,18.25
1992-01-28,18.625
1992-01-29,18.5
1992-01-30,18.6875
1992-01-31,18.34375
1992-02-03,17.9375
1992-02-04,17.84375
1992-02-05,17.75
1992-02-06,17.875
1992-02-07,17.65625
1992-02-10,17.78125
1992-02-11,18.03125
1992-02-12,18.25
1992-02-13,18.0
1992-02-14,18.15625
1992-02-18,18.21875
1992-02-19,18.25
1992-02-20,18.25
1992-02-21,18.0
1992-02-24,18.125
1992-02-25,18.3125
1992-02-26,18.46875
1992-02-27,18.53125
1992-02-28,18.0625
1992-03-02,17.96875
1992-03-03,18.0
1992-03-04,17.875
1992-03-05,17.53125
1992-03-06,17.4375
1992-03-09,17.3125
1992-03-10,17.5
1992-03-11,17.3125
1992-03-12,17.375
1992-03-13,17.65625
1992-03-16,17.5625
1992-03-17,17.59375
1992-03-18,17.6875
1992-03-19,17.5
1992-03-20,17.90625
1992-03-23,17.96875
1992-03-24,17.875
1992-03-25,17.75
1992-03-26,17.875
1992-03-27,17.59375
1992-03-30,17.5
1992-03-31,17.625
1992-04-01,17.59375
1992-04-02,17.5
1992-04-03,17.5
1992-04-06,17.46875
1992-04-07,17.46875
1992-04-08,17.15625
1992-04-09,17.28125
1992-04-10,17.53125
1992-04-13,17.5625
1992-04-14,18.0
1992-04-15,17.6875
1992-04-16,17.5
1992-04-20,17.21875
1992-04-21,16.75
1992-04-22,16.8125
1992-04-23,17.09375
1992-04-24,17.15625
1992-04-27,17.15625
1992-04-28,17.25
1992-04-29,17.375
1992-04-30,17.125
1992-05-01,17.34375
1992-05-04,17.71875
1992-05-05,17.5
1992-05-06,17.5625
1992-05-07,17.625
1992-05-08,17.6875
1992-05-11,17.6875
1992-05-12,17.40625
1992-05-13,17.59375
1992-05-14,17.40625
1992-05-15,17.28125
1992-05-18,17.5
1992-05-19,17.71875
1992-05-20,17.96875
1992-05-21,18.09375
1992-05-22,18.15625
1992-05-26,18.125
1992-05-27,18.15625
1992-05-28,18.1875
1992-05-29,18.09375
1992-06-01,18.0
1992-06-02,17.8125
1992-06-03,18.0
1992-06-04,18.125
1992-06-05,18.25
1992-06-08,18.375
1992-06-09,18.25
1992-06-10,18.25
1992-06-11,18.25
1992-06-12,18.53125
1992-06-15,18.40625
1992-06-16,18.4375
1992-06-17,18.46875
1992-06-18,18.40625
1992-06-19,18.40625
1992-06-22,18.375
1992-06-23,18.59375
1992-06-24,18.6875
1992-06-25,19.0
1992-06-26,19.125
1992-06-29,19.375
1992-06-30,20.03125
1992-07-01,19.90625
1992-07-02,20.0
1992-07-06,20.0
1992-07-07,19.5625
1992-07-08,19.71875
1992-07-09,19.1875
1992-07-10,19.21875
1992-07-13,19.59375
1992-07-14,19.59375
1992-07-15,19.53125
1992-07-16,19.375
1992-07-17,19.09375
1992-07-20,18.78125
1992-07-21,18.875
1992-07-22,18.71875
1992-07-23,18.53125
1992-07-24,18.1875
1992-07-27,18.4375
1992-07-28,18.625
1992-07-29,19.1875
1992-07-30,19.28125
1992-07-31,19.21875
1992-08-03,19.375
1992-08-04,19.25
1992-08-05,18.875
1992-08-06,18.71875
1992-08-07,18.65625
1992-08-10,18.8125
1992-08-11,18.78125
1992-08-12,18.53125
1992-08-13,18.5
1992-08-14,18.875
1992-08-17,18.65625
1992-08-18,18.4375
1992-08-19,18.21875
1992-08-20,18.21875
1992-08-21,18.25
1992-08-24,18.0
1992-08-25,17.78125
1992-08-26,17.96875
1992-08-27,17.8125
1992-08-28,18.15625
1992-08-31,18.1875
1992-09-01,18.25
1992-09-02,18.25
1992-09-03,18.0
1992-09-04,17.9375
1992-09-08,17.75
1992-09-09,17.71875
1992-09-10,17.6875
1992-09-11,17.71875
1992-09-14,17.6875
1992-09-15,17.53125
1992-09-16,17.53125
1992-09-17,17.46875
1992-09-18,17.6875
1992-09-21,17.625
1992-09-22,17.4375
1992-09-23,17.34375
1992-09-24,18.0
1992-09-25,18.3125
1992-09-28,18.46875
1992-09-29,18.71875
1992-09-30,19.0
1992-10-01,19.46875
1992-10-02,18.8125
1992-10-05,18.40625
1992-10-06,18.5
1992-10-07,18.5625
1992-10-08,18.5
1992-10-09,18.375
1992-10-12,18.59375
1992-10-13,18.21875
1992-10-14,18.15625
1992-10-15,18.03125
1992-10-16,18.125
1992-10-19,18.34375
1992-10-20,18.5
1992-10-21,18.25
1992-10-22,17.9375
1992-10-23,18.0625
1992-10-26,18.0625
1992-10-27,17.9375
1992-10-28,18.0
1992-10-29,17.9375
1992-10-30,17.6875
1992-11-02,17.5625
1992-11-03,17.53125
1992-11-04,17.53125
1992-11-05,17.53125
1992-11-06,17.4375
1992-11-09,17.0625
1992-11-10,17.0625
1992-11-11,17.1875
1992-11-12,17.625
1992-11-13,17.59375
1992-11-16,17.65625
1992-11-17,17.59375
1992-11-18,17.75
1992-11-19,17.78125
1992-11-20,18.0
1992-11-23,18.25
1992-11-24,18.4375
1992-11-25,18.5
1992-11-27,18.53125
1992-11-30,18.5
1992-12-01,18.375
1992-12-02,18.59375
1992-12-03,18.8125
1992-12-04,18.75
1992-12-07,18.84375
1992-12-08,18.90625
1992-12-09,18.78125
1992-12-10,18.53125
1992-12-11,18.5
1992-12-14,18.84375
1992-12-15,19.125
1992-12-16,19.0625
1992-12-17,19.1875
1992-12-18,19.21875
1992-12-21,19.4375
1992-12-22,19.5625
1992-12-23,19.5625
1992-12-24,19.4375
1992-12-28,19.4375
1992-12-29,19.3125
1992-12-30,19.28125
1992-12-31,19.25
1993-01-04,19.25
1993-01-05,19.15625
1993-01-06,19.3125
1993-01-07,19.15625
1993-01-08,19.125
1993-01-11,19.34375
1993-01-12,19.09375
1993-01-13,19.21875
1993-01-14,19.15625
1993-01-15,19.09375
1993-01-18,19.21875
1993-01-19,19.46875
1993-01-20,19.28125
1993-01-21,19.625
1993-01-22,19.5
1993-01-25,19.375
1993-01-26,18.9375
1993-01-27,19.09375
1993-01-28,19.09375
1993-01-29,19.25
1993-02-01,19.5625
1993-02-02,19.75
1993-02-03,20.0625
1993-02-04,20.65625
1993-02-05,20.5625
1993-02-08,20.8125
1993-02-09,20.6875
1993-02-10,20.59375
1993-02-11,20.5
1993-02-12,20.25
1993-02-16,19.625
1993-02-17,19.75
1993-02-18,20.125
1993-02-19,19.90625
1993-02-22,19.09375
1993-02-23,18.875
1993-02-24,19.09375
1993-02-25,19.5
1993-02-26,19.40625
1993-03-01,19.34375
1993-03-02,19.5
1993-03-03,19.4375
1993-03-04,19.34375
1993-03-05,19.40625
1993-03-08,20.03125
1993-03-09,20.3125
1993-03-10,20.4375
1993-03-11,20.3125
1993-03-12,20.0
1993-03-15,20.03125
1993-03-16,20.1875
1993-03-17,20.0
1993-03-18,20.21875
1993-03-19,20.15625
1993-03-22,20.0
1993-03-23,19.71875
1993-03-24,19.90625
1993-03-25,19.71875
1993-03-26,20.03125
1993-03-29,20.375
1993-03-30,20.125
1993-03-31,19.875
1993-04-01,20.03125
1993-04-02,19.9375
1993-04-05,19.9375
1993-04-06,19.96875
1993-04-07,19.8125
1993-04-08,19.90625
1993-04-12,19.96875
1993-04-13,19.9375
1993-04-14,19.90625
1993-04-15,19.875
1993-04-16,20.0
1993-04-19,20.3125
1993-04-20,20.125
1993-04-21,20.0
1993-04-22,19.875
1993-04-23,19.90625
1993-04-26,19.65625
1993-04-27,19.8125
1993-04-28,19.90625
1993-04-29,20.0625
1993-04-30,19.875
1993-05-03,20.1875
1993-05-04,20.03125
1993-05-05,20.25
1993-05-06,20.4375
1993-05-07,20.46875
1993-05-10,20.40625
1993-05-11,20.59375
1993-05-12,20.71875
1993-05-13,20.5
1993-05-14,20.4375
1993-05-17,20.25
1993-05-18,19.9375
1993-05-19,20.0625
1993-05-20,20.0625
1993-05-21,19.96875
1993-05-24,19.90625
1993-05-25,19.78125
1993-05-26,20.03125
1993-05-27,20.125
1993-05-28,20.28125
1993-06-01,20.21875
1993-06-02,20.3125
1993-06-03,20.28125
1993-06-04,20.21875
1993-06-07,20.0625
1993-06-08,19.84375
1993-06-09,19.875
1993-06-10,19.75
1993-06-11,19.8125
1993-06-14,19.84375
1993-06-15,19.78125
1993-06-16,19.96875
1993-06-17,20.0
1993-06-18,19.875
1993-06-21,19.78125
1993-06-22,19.78125
1993-06-23,19.65625
1993-06-24,19.625
1993-06-25,20.0
1993-06-28,20.09375
1993-06-29,19.6875
1993-06-30,19.84375
1993-07-01,20.15625
1993-07-02,20.1875
1993-07-06,20.46875
1993-07-07,20.625
1993-07-08,20.625
1993-07-09,20.875
1993-07-12,21.03125
1993-07-13,21.1875
1993-07-14,21.15625
1993-07-15,21.34375
1993-07-16,21.3125
1993-07-19,21.28125
1993-07-20,20.9375
1993-07-21,21.1875
1993-07-22,21.15625
1993-07-23,21.25
1993-07-26,21.65625
1993-07-27,21.25
1993-07-28,21.28125
1993-07-29,21.625
1993-07-30,21.34375
1993-08-02,21.59375
1993-08-03,21.96875
1993-08-04,22.40625
1993-08-05,22.375
1993-08-06,22.53125
1993-08-09,22.6875
1993-08-10,22.6875
1993-08-11,22.6875
1993-08-12,22.5625
1993-08-13,22.5
1993-08-16,22.5
1993-08-17,22.5625
1993-08-18,22.625
1993-08-19,22.4375
1993-08-20,22.4375
1993-08-23,22.40625
1993-08-24,22.46875
1993-08-25,22.625
1993-08-26,22.78125
1993-08-27,22.5625
1993-08-30,22.625
1993-08-31,22.78125
1993-09-01,23.34375
1993-09-02,23.03125
1993-09-03,22.875
1993-09-07,22.65625
1993-09-08,22.78125
1993-09-09,22.6875
1993-09-10,23.21875
1993-09-13,23.0
1993-09-14,23.0
1993-09-15,23.3125
1993-09-16,23.09375
1993-09-17,23.0625
1993-09-20,22.8125
1993-09-21,22.875
1993-09-22,23.15625
1993-09-23,23.21875
1993-09-24,22.96875
1993-09-27,22.96875
1993-09-28,22.8125
1993-09-29,23.09375
1993-09-30,22.78125
1993-10-01,22.84375
1993-10-04,22.875
1993-10-05,22.53125
1993-10-06,22.75
1993-10-07,22.5625
1993-10-08,22.71875
1993-10-11,22.90625
1993-10-12,22.5625
1993-10-13,21.875
1993-10-14,22.71875
1993-10-15,23.15625
1993-10-18,23.21875
1993-10-19,22.78125
1993-10-20,22.84375
1993-10-21,23.15625
1993-10-22,23.75
1993-10-25,24.25
1993-10-26,23.9375
1993-10-27,23.90625
1993-10-28,23.375
1993-10-29,23.4375
1993-11-01,23.40625
1993-11-02,23.3125
1993-11-03,22.6875
1993-11-04,22.3125
1993-11-05,22.28125
1993-11-08,22.4375
1993-11-09,22.4375
1993-11-10,22.5625
1993-11-11,22.0625
1993-11-12,22.28125
1993-11-15,22.34375
1993-11-16,22.59375
1993-11-17,22.3125
1993-11-18,21.96875
1993-11-19,21.625
1993-11-22,21.84375
1993-11-23,21.96875
1993-11-24,22.21875
1993-11-26,22.3125
1993-11-29,22.1875
1993-11-30,22.1875
1993-12-01,22.1875
1993-12-02,22.34375
1993-12-03,22.5625
1993-12-06,23.0
1993-12-07,22.90625
1993-12-08,22.8125
1993-12-09,22.875
1993-12-10,22.65625
1993-12-13,22.59375
1993-12-14,22.5625
1993-12-15,22.375
1993-12-16,22.09375
1993-12-17,22.3125
1993-12-20,22.28125
1993-12-21,22.3125
1993-12-22,22.40625
1993-12-23,22.375
1993-12-27,22.4375
1993-12-28,22.625
1993-12-29,22.625
1993-12-30,22.4375
1993-12-31,22.46875
1994-01-03,22.09375
1994-01-04,22.125
1994-01-05,21.875
1994-01-06,21.625
1994-01-07,21.78125
1994-01-10,21.84375
1994-01-11,21.8125
1994-01-12,21.875
1994-01-13,21.875
1994-01-14,21.46875
1994-01-17,21.40625
1994-01-18,21.65625
1994-01-19,21.875
1994-01-20,22.0625
1994-01-21,22.1875
1994-01-24,21.8125
1994-01-25,21.71875
1994-01-26,21.6875
1994-01-27,21.875
1994-01-28,22.09375
1994-01-31,22.09375
1994-02-01,21.59375
1994-02-02,21.90625
1994-02-03,21.53125
1994-02-04,21.40625
1994-02-07,20.8125
1994-02-08,21.0
1994-02-09,20.71875
1994-02-10,20.1875
1994-02-11,20.3125
1994-02-14,20.125
1994-02-15,20.3125
1994-02-16,20.4375
1994-02-17,20.625
1994-02-18,20.84375
1994-02-22,20.96875
1994-02-23,20.90625
1994-02-24,20.625
1994-02-25,20.78125
1994-02-28,20.78125
1994-03-01,20.40625
1994-03-02,20.4375
1994-03-03,20.3125
1994-03-04,20.125
1994-03-07,20.03125
1994-03-08,19.75
1994-03-09,19.625
1994-03-10,19.40625
1994-03-11,19.6875
1994-03-14,19.75
1994-03-15,20.125
1994-03-16,20.4375
1994-03-17,20.15625
1994-03-18,20.03125
1994-03-21,19.78125
1994-03-22,19.71875
1994-03-23,19.6875
1994-03-24,19.4375
1994-03-25,19.53125
1994-03-28,19.65625
1994-03-29,19.5625
1994-03-30,19.5
1994-03-31,19.4375
1994-04-04,19.5
1994-04-05,19.59375
1994-04-06,19.625
1994-04-07,19.65625
1994-04-08,19.625
1994-04-11,19.65625
1994-04-12,19.9375
1994-04-13,19.875
1994-04-14,20.15625
1994-04-15,20.53125
1994-04-18,20.40625
1994-04-19,20.5625
1994-04-20,20.6875
1994-04-21,20.84375
1994-04-22,20.4375
1994-04-25,20.5
1994-04-26,20.15625
1994-04-28,19.9375
1994-04-29,19.84375
1994-05-02,19.5
1994-05-03,19.5
1994-05-04,19.5625
1994-05-05,19.78125
1994-05-06,19.8125
1994-05-09,19.5625
1994-05-10,19.53125
1994-05-11,19.34375
1994-05-12,18.96875
1994-05-13,18.9375
1994-05-16,19.09375
1994-05-17,19.4375
1994-05-18,19.65625
1994-05-19,19.625
1994-05-20,19.40625
1994-05-23,19.28125
1994-05-24,19.25
1994-05-25,19.28125
1994-05-26,19.375
1994-05-27,19.375
1994-05-31,19.40625
1994-06-01,19.5625
1994-06-02,19.65625
1994-06-03,19.875
1994-06-06,19.8125
1994-06-07,19.625
1994-06-08,19.625
1994-06-09,19.875
1994-06-10,20.0
1994-06-13,19.8125
1994-06-14,20.0
1994-06-15,19.75
1994-06-16,20.0625
1994-06-17,19.75
1994-06-20,19.75
1994-06-21,19.5
1994-06-22,19.5625
1994-06-23,19.6875
1994-06-24,19.375
1994-06-27,19.6875
1994-06-28,20.1875
1994-06-29,20.375
1994-06-30,20.0625
1994-07-01,20.1875
1994-07-05,20.3125
1994-07-06,20.5625
1994-07-07,20.5
1994-07-08,20.5625
1994-07-11,20.4375
1994-07-12,20.25
1994-07-13,20.125
1994-07-14,20.375
1994-07-15,20.4375
1994-07-18,20.3125
1994-07-19,20.125
1994-07-20,20.125
1994-07-21,20.125
1994-07-22,20.1875
1994-07-25,21.125
1994-07-26,20.875
1994-07-27,21.125
1994-07-28,21.3125
1994-07-29,21.375
1994-08-01,21.1875
1994-08-02,21.125
1994-08-03,21.0
1994-08-04,20.875
1994-08-05,21.0625
1994-08-08,21.0625
1994-08-09,21.3125
1994-08-10,21.75
1994-08-11,22.0
1994-08-12,22.25
1994-08-15,22.0625
1994-08-16,22.125
1994-08-17,21.75
1994-08-18,21.875
1994-08-19,21.8125
1994-08-22,21.5
1994-08-23,21.9375
1994-08-24,21.375
1994-08-25,21.875
1994-08-26,21.8125
1994-08-29,21.4375
1994-08-30,21.1875
1994-08-31,21.625
1994-09-01,21.375
1994-09-02,21.0625
1994-09-06,21.3125
1994-09-07,21.0625
1994-09-08,21.0
1994-09-09,20.5625
1994-09-12,20.5625
1994-09-13,20.5
1994-09-14,20.4375
1994-09-15,20.8125
1994-09-16,20.875
1994-09-19,20.875
1994-09-20,20.75
1994-09-21,20.3125
1994-09-22,20.3125
1994-09-23,20.4375
1994-09-26,20.3125
1994-09-27,19.875
1994-09-28,20.0625
1994-09-29,19.75
1994-09-30,20.3125
1994-10-03,20.3125
1994-10-04,20.0
1994-10-05,20.3125
1994-10-06,20.5
1994-10-07,21.0
1994-10-10,21.375
1994-10-11,21.1875
1994-10-12,20.9375
1994-10-13,21.1875
1994-10-14,21.625
1994-10-17,21.5
1994-10-18,21.4375
1994-10-19,21.0625
1994-10-20,21.0
1994-10-21,20.8125
1994-10-24,20.6875
1994-10-25,21.25
1994-10-26,21.375
1994-10-27,21.4375
1994-10-28,21.75
1994-10-31,21.8125
1994-11-01,21.5
1994-11-02,21.3125
1994-11-03,21.4375
1994-11-04,21.1875
1994-11-07,21.1875
1994-11-08,21.375
1994-11-09,21.25
1994-11-10,21.125
1994-11-11,20.6875
1994-11-14,20.875
1994-11-15,20.8125
1994-11-16,21.078125
1994-11-17,21.5
1994-11-18,21.25
1994-11-21,21.0625
1994-11-22,20.4375
1994-11-23,20.25
1994-11-25,20.4375
1994-11-28,20.4375
1994-11-29,21.0625
1994-11-30,20.625
1994-12-01,20.625
1994-12-02,20.8125
1994-12-05,20.9375
1994-12-06,21.125
1994-12-07,21.0625
1994-12-08,20.75
1994-12-09,20.8125
1994-12-12,20.9375
1994-12-13,21.0
1994-12-14,21.6875
1994-12-15,22.3125
1994-12-16,21.875
1994-12-19,22.25
1994-12-20,22.25
1994-12-21,22.375
1994-12-22,22.5
1994-12-23,22.5625
1994-12-27,22.4375
1994-12-28,22.25
1994-12-29,22.25
1994-12-30,22.375
1995-01-03,22.125
1995-01-04,22.125
1995-01-05,22.0
1995-01-06,21.8125
1995-01-09,22.0625
1995-01-10,22.0625
1995-01-11,22.25
1995-01-12,22.375
1995-01-13,22.375
1995-01-16,22.875
1995-01-17,23.1875
1995-01-18,23.3125
1995-01-19,23.0625
1995-01-20,22.75
1995-01-23,22.75
1995-01-24,22.5
1995-01-25,22.875
1995-01-26,23.0
1995-01-27,23.375
1995-01-30,23.375
1995-01-31,24.0
1995-02-01,24.0
1995-02-02,23.6875
1995-02-03,24.125
1995-02-06,24.0
1995-02-07,23.9375
1995-02-08,23.9375
1995-02-09,24.0
1995-02-10,23.875
1995-02-13,23.8125
1995-02-14,23.9375
1995-02-15,24.1875
1995-02-16,24.25
1995-02-17,23.9375
1995-02-21,24.0625
1995-02-22,23.6875
1995-02-23,24.375
1995-02-24,24.75
1995-02-27,24.0
1995-02-28,24.3125
1995-03-01,24.9375
1995-03-02,25.25
1995-03-03,25.25
1995-03-06,25.125
1995-03-07,24.4375
1995-03-08,24.375
1995-03-09,24.75
1995-03-10,25.25
1995-03-13,25.3125
1995-03-14,25.3125
1995-03-15,25.1875
1995-03-16,25.0625
1995-03-17,25.375
1995-03-20,25.375
1995-03-21,25.0
1995-03-22,24.875
1995-03-23,24.9375
1995-03-24,25.3125
1995-03-27,25.0
1995-03-28,25.0625
1995-03-29,25.0625
1995-03-30,25.25
1995-03-31,25.0
1995-04-03,25.0
1995-04-04,25.0625
1995-04-05,25.1875
1995-04-06,24.875
1995-04-07,25.125
1995-04-10,25.3125
1995-04-11,25.0
1995-04-12,25.0625
1995-04-13,25.75
1995-04-17,25.125
1995-04-18,25.125
1995-04-19,25.3125
1995-04-20,25.1875
1995-04-21,25.125
1995-04-24,24.8125
1995-04-25,24.4375
1995-04-26,24.5625
1995-04-27,24.0625
1995-04-28,24.0
1995-05-01,24.0625
1995-05-02,24.375
1995-05-03,24.6875
1995-05-04,24.5
1995-05-05,24.1875
1995-05-08,24.4375
1995-05-09,24.1875
1995-05-10,24.6875
1995-05-11,25.0
1995-05-12,25.0625
1995-05-15,25.25
1995-05-16,25.1875
1995-05-17,24.875
1995-05-18,24.5625
1995-05-19,24.375
1995-05-22,24.625
1995-05-23,24.4375
1995-05-24,24.8125
1995-05-25,24.6875
1995-05-26,24.75
1995-05-30,24.9375
1995-05-31,25.4375
1995-06-01,25.25
1995-06-02,25.5625
1995-06-05,25.5
1995-06-06,25.125
1995-06-07,25.0
1995-06-08,25.0
1995-06-09,24.625
1995-06-12,24.1875
